"","cytof","linear_aic","quadratic_aic","pval","a","b","class","pattern"
"646","ncMCs_S6_LPS",-37.4752060570935,-36.5947081397445,0.867003373695705,-3.46165872004725e-05,-0.00248893320234438,"linear","linear"
"647","ncMCs_S6_unstim",-41.2618344271648,-39.382036403229,0.0656129478915363,1.00852735356454e-05,0.00193001536034187,"linear","linear"
"648","ncMCs_STAT1_IFNa",18.9797104940239,20.7948265424547,0.177056237619166,-0.000107413357121412,-0.000941558050560361,"linear","linear"
"649","ncMCs_STAT1_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"650","ncMCs_STAT3_GMCSF",-46.3342309066975,-44.5480617985064,0.761851189067599,-1.12038409799374e-05,-0.000991859731722745,"linear","linear"
"651","ncMCs_STAT3_IFNa",26.0751226691047,27.8130749117059,0.235541658960259,-0.000164533973467917,-0.00436614175829268,"linear","linear"
"652","ncMCs_STAT3_IL246",19.8958265378785,21.8023768789663,0.778414168573488,-7.90341703388448e-05,-0.00446228963139551,"linear","linear"
"653","ncMCs_STAT3_unstim",-56.020107681923,-55.9744145396208,0.423254601446542,2.32418909792814e-05,0.00203028180671369,"linear","linear"
"654","ncMCs_STAT5_GMCSF",20.2907440072573,22.2437903042321,0.291794172914719,-5.68652069179491e-05,0.00147230115498414,"linear","linear"
"655","ncMCs_STAT5_IFNa",16.3692042571996,18.049217094545,0.252321612092957,-0.000128422182719572,-0.00420515100583099,"linear","linear"
"656","ncMCs_STAT5_IL246",-40.4534231707122,-39.2506375695482,0.558768792848058,2.64141467370146e-05,0.00162755168228427,"linear","linear"
"657","ncMCs_STAT5_unstim",-58.419309727381,-58.0862141979673,0.559340601807806,-1.98015151762808e-05,-0.00130031504128863,"linear","linear"
"658","ncMCs_STAT6_GMCSF",-52.0319317621528,-50.1260807064521,0.763013831273233,-6.07843274131807e-06,-0.000578399484346779,"linear","linear"
"659","ncMCs_STAT6_IFNa",13.4417472971572,14.8884083425606,0.633824840938458,-0.000151482590812029,-0.00939280524341477,"linear","linear"
"660","ncMCs_STAT6_IL246",30.793424104972,32.5668968190759,0.51803406869573,-0.000181168875218844,-0.00856836153658334,"linear","linear"
"661","ncMCs_STAT6_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"662","NKT_CREB_IFNa",-67.9467086185906,-67.0364425874266,0.978948621101745,1.15088280015914e-05,0.000859145347855762,"linear","linear"
"663","NKT_CREB_IL246",-43.3408444072866,-41.6300725144363,0.657406582420456,1.44809801746589e-05,0.00133281790699091,"linear","linear"
"664","NKT_CREB_unstim",-45.8056335291439,-44.8771599764836,0.972069803152251,-2.51727821006274e-05,-0.00190989943150952,"linear","linear"
"665","NKT_ERK_IFNa",-65.987492356561,-64.5228182691861,0.727358116130379,-8.73627782172101e-06,-0.000571357558780297,"linear","linear"
"666","NKT_ERK_IL246",-45.0764545907699,-43.440252046213,0.373499732928341,1.52444328462318e-05,0.000679340727241088,"linear","linear"
"667","NKT_ERK_unstim",-20.1661260687195,-18.3134246239174,0.672740363432611,2.37042742318994e-05,0.00124991978040991,"linear","linear"
"668","NKT_IkB_IFNa",-74.4075212910113,-77.8580616553346,0.112151847904753,1.89616344650727e-05,0.00148200148617722,"quadratic","deceleration/decrease"
"669","NKT_IkB_IL246",-62.5252630001991,-61.3745845353609,0.485753039247663,1.23833826106774e-05,0.00112559725024926,"linear","linear"
"670","NKT_IkB_unstim",-44.8992205453692,-42.909303259716,0.975239834448294,2.57013662747841e-06,0.000209304199385266,"linear","linear"
"671","NKT_MAPKAPK2_IFNa",-72.4633528555603,-70.6008622812922,0.0490670848634079,-3.53844464425637e-06,-0.00068156690327226,"linear","linear"
"672","NKT_MAPKAPK2_IL246",-70.3510440719123,-68.3513052247568,0.21590008072928,1.66694041658757e-07,-0.0002548777015464,"linear","linear"
"673","NKT_MAPKAPK2_unstim",-32.2948788297865,-30.5026730563773,0.264843526641678,1.82369732602604e-05,0.00230296110401803,"linear","linear"
"674","NKT_NFkB_IFNa",-46.7449993365789,-45.9721773496942,0.468514680258857,2.59790280665702e-05,0.00230895987710649,"linear","linear"
"675","NKT_NFkB_IL246",-42.9536142379806,-41.4351167750452,0.815807810647641,1.88798632468913e-05,0.00154892749253941,"linear","linear"
"676","NKT_NFkB_unstim",-5.69173034794531,-3.69204883053481,0.635131104619932,1.85316674412783e-06,-0.000863916547067198,"linear","linear"
"677","NKT_p38_IFNa",-38.8356982057383,-36.8564706841333,0.891399073333009,4.58012275628178e-06,0.000256324988085162,"linear","linear"
"678","NKT_p38_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"679","NKT_S6_IFNa",-56.4887993045413,-56.1709232989917,0.25316175666191,2.13058863631182e-05,0.00200473519759153,"linear","linear"
"680","NKT_S6_IL246",-53.1661951923123,-52.8957816695211,0.398099000013619,2.43061649890884e-05,0.00149583464603955,"linear","linear"
"681","NKT_S6_unstim",-42.5471172446824,-40.6690860698591,0.476701426150065,9.70302643426186e-06,0.000323530281102421,"linear","linear"
"682","NKT_STAT1_IFNa",-1.95745116190388,-0.348981317159231,0.0722934074546758,-7.37306374645412e-05,-0.000902796607522008,"linear","linear"
"683","NKT_STAT1_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"684","NKT_STAT3_IFNa",-1.78932334230976,0.0769762958364923,0.46997912734639,-4.35444396990005e-05,-0.00150605405190475,"linear","linear"
"685","NKT_STAT3_IL246",-20.7161560880401,-20.5091945555178,0.807982769459284,7.8772607807003e-05,0.0056222128134218,"linear","linear"
"686","NKT_STAT3_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"687","NKT_STAT5_IFNa",-0.568494817097863,1.18397718003483,0.972571924270143,-6.17637286830785e-05,-0.00472983913496746,"linear","linear"
"688","NKT_STAT5_IL246",1.99996103401709,3.98628369989307,0.418466592686778,-1.59797837269979e-05,-0.00347366950314629,"linear","linear"
"689","NKT_STAT5_unstim",-42.6196715559276,-42.5435247140609,0.602906229239387,3.72339801837446e-05,0.00309343301646194,"linear","linear"
"690","NKT_STAT6_IFNa",-24.9467783355382,-23.6680506257248,0.272905413205783,4.37721977165215e-05,0.00448090523159239,"linear","linear"
"691","NKT_STAT6_IL246",-15.782932028895,-13.8219929396987,0.645430562906838,-1.43028534416783e-05,-0.000396970240833316,"linear","linear"
"692","NKT_STAT6_unstim",0.336682829836763,2.32013743075049,0.602288604911176,1.65610645048579e-05,-0.000122836152882851,"linear","linear"
"693","pDCs_CREB_GMCSF",-5.55656207216581,-5.36319103630377,0.479794531189133,-0.000135845390913828,-0.00870178403915785,"linear","linear"
"694","pDCs_CREB_IFNa",-19.1612640590778,-18.2585696495352,0.240479339956406,6.59423124881014e-05,0.00338408137053343,"linear","linear"
"695","pDCs_CREB_IL246",-20.1178237260483,-18.1181557550467,0.0323137873495706,1.13032512977358e-06,-0.00289400849614531,"linear","linear"
"696","pDCs_CREB_unstim",-33.9151813585778,-32.0064407730048,0.0288475462573848,-1.14299749968664e-05,0.00100738348376275,"linear","linear"
"697","pDCs_ERK_GMCSF",-20.1347934438066,-18.719321455308,0.520375070693249,-4.6907254216019e-05,-0.00434077370681855,"linear","linear"
"698","pDCs_ERK_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"699","pDCs_IkB_GMCSF",-21.3334611157331,-24.0393352334519,0.135076960308054,0.000118743263764893,0.00824015367758671,"quadratic","deceleration/decrease"
"700","pDCs_IkB_IFNa",-15.364208999061,-13.5605691822873,0.052015021626442,-3.24604580363821e-05,0.000705899768487486,"linear","linear"
"701","pDCs_IkB_IL246",-16.7296779460562,-17.5417798661029,0.108401618887755,0.000111748504379377,0.0106844318075334,"quadratic","deceleration/decrease"
"702","pDCs_IkB_unstim",-17.5756026754236,-16.6325924564537,0.133588402116275,-6.85391714803955e-05,-0.00732117055395749,"linear","linear"
"703","pDCs_MAPKAPK2_GMCSF",-3.01895812376673,-2.12963537056283,0.653685125078689,-0.000118050407573703,-0.00991721941420537,"linear","linear"
"704","pDCs_MAPKAPK2_IFNa",-32.7636789817905,-31.4988426653541,0.023091526508989,-3.34187176825611e-05,-0.000472350450152646,"linear","linear"
"705","pDCs_MAPKAPK2_IL246",-20.5521640967841,-22.4715746924494,0.168601075053091,-0.000112928644905069,-0.00760165393239999,"quadratic","deceleration/increase"
"706","pDCs_MAPKAPK2_unstim",-41.4927279776356,-44.2947641221805,0.0356468326315828,5.82931131501799e-05,0.00329154413166117,"quadratic","deceleration/decrease"
"707","pDCs_NFkB_GMCSF",-7.78488441808592,-6.07256542634599,0.846740411729128,-5.14205353284228e-05,-0.00424310479210499,"linear","linear"
"708","pDCs_NFkB_IFNa",-17.0428834800167,-15.117581816318,0.746275658768997,-1.88968006394566e-05,-0.00187541515917712,"linear","linear"
"709","pDCs_NFkB_IL246",-9.41178041678634,-7.42802671141644,0.545373364177048,-1.15857832649095e-05,-0.00199376677494656,"linear","linear"
"710","pDCs_NFkB_unstim",-32.2614533511099,-31.0045651471465,0.116904848568451,3.42021587552105e-05,0.0012231858243699,"linear","linear"
"711","pDCs_p38_GMCSF",-44.3349172094152,-42.8464375663312,0.121219090394913,-1.85129177589218e-05,-0.000527174987017884,"linear","linear"
"712","pDCs_p38_unstim",-138.460649801644,-145.737500460152,0.0041495376522717,2.35924858034252e-06,0.000138098986523025,"quadratic","deceleration/decrease"
"713","pDCs_S6_GMCSF",3.72142459234943,2.73184716025672,0.0617060473045614,0.000238456629312288,0.0120975416802262,"quadratic","deceleration/decrease"
"714","pDCs_S6_IFNa",8.24924996426302,8.57900999668187,0.350002390209507,0.000214373447282786,0.0128181614665574,"linear","linear"
"715","pDCs_S6_IL246",2.96675520520159,2.29663317223672,0.16106064012057,0.00022057627286186,0.0127932102769233,"quadratic","deceleration/decrease"
"716","pDCs_S6_unstim",0.515860186633999,0.402171276087931,0.30949197642947,-0.000181548050302486,-0.0113892439545513,"quadratic","deceleration/increase"
"717","pDCs_STAT1_IFNa",5.92681264465384,7.80109497590533,0.0114115255817106,-5.56298190371036e-05,0.00512773380323922,"linear","linear"
"718","pDCs_STAT1_IL246",-22.0057118011738,-20.4062255598588,0.918960572846057,-3.64372730390874e-05,-0.00285866736852966,"linear","linear"
"719","pDCs_STAT1_unstim",-76.9483066265243,-76.1785358916017,0.497720774886817,-8.84443121307738e-06,-0.000777949566867157,"linear","linear"
"720","pDCs_STAT3_GMCSF",1.25606983522848,3.01331595505846,0.0170792015078213,6.5289190769689e-05,0.0122136181913406,"linear","linear"
"721","pDCs_STAT3_IFNa",-10.3076193745783,-13.5176647580968,0.100840687381665,0.00018367346093043,0.0151057508646273,"quadratic","deceleration/decrease"
"722","pDCs_STAT3_IL246",35.7388870466978,37.0487506572379,0.938546731993728,0.000374215427488017,0.0274185273704747,"linear","linear"
"723","pDCs_STAT3_unstim",-39.7111691429474,-37.9117367118064,0.784799174857022,1.37496545791842e-05,0.000862859425697613,"linear","linear"
"724","pDCs_STAT5_GMCSF",16.1525401375759,16.2794696130606,0.231491565188367,0.000299987323408047,0.0168845144060343,"linear","linear"
"725","pDCs_STAT5_IFNa",11.3892667765106,11.8386415100069,0.205282851330926,0.000231551783838748,0.0123270322195189,"linear","linear"
"726","pDCs_STAT5_IL246",-0.468749068585876,0.304769139214146,0.121357430427024,0.000135604332634881,0.00605406509052056,"linear","linear"
"727","pDCs_STAT5_unstim",-16.1773668889938,-15.4354523891228,0.0605749542774661,-7.83263400635275e-05,-0.00295342391283932,"linear","linear"
"728","pDCs_STAT6_GMCSF",-40.9252954790073,-38.973300320428,0.947692265007124,-6.4588267872817e-06,-0.000524751482318495,"linear","linear"
"729","pDCs_STAT6_IFNa",1.98286531939531,3.46324808936027,0.859936098447457,-9.7551856252938e-05,-0.00782192912667131,"linear","linear"
"730","pDCs_STAT6_IL246",-14.1674878492136,-12.6632222462573,0.569185226371427,-5.35429210225766e-05,-0.00491606952438821,"linear","linear"
"731","pDCs_STAT6_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"732","Tregs_CREB_IFNa",-Inf,-Inf,NA,0,0,"linear","linear"
"733","Tregs_CREB_IL246",-Inf,-Inf,NA,0,0,"linear","linear"
"734","Tregs_CREB_LPS",-Inf,-Inf,NA,0,0,"linear","linear"
"735","Tregs_CREB_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"736","Tregs_ERK_IFNa",-60.7596157531392,-65.0052258268791,0.0858531393603199,-3.26130601654729e-05,-0.00243521593302339,"quadratic","deceleration/increase"
"737","Tregs_ERK_IL246",-58.3175001639121,-56.6335761612399,0.225266887409352,-8.86278738253683e-06,-0.00106842806353959,"linear","linear"
"738","Tregs_ERK_LPS",-47.9401410616751,-46.0801371490054,0.739720658313759,-8.57141586204476e-06,-0.000799294689533274,"linear","linear"
"739","Tregs_ERK_unstim",-53.2447079947339,-54.9863873063979,0.120802220066693,3.44321647255575e-05,0.00304862156168176,"quadratic","deceleration/decrease"
"740","Tregs_IkB_IFNa",-53.8389201035455,-56.2584288795589,0.168430557202841,3.62159404825692e-05,0.00260656262775109,"quadratic","deceleration/decrease"
"741","Tregs_IkB_IL246",-57.5738861051116,-55.8052043945535,0.616121646103105,7.79773681804641e-06,0.0004199086529122,"linear","linear"
"742","Tregs_IkB_LPS",-56.7387570656891,-55.8047912049116,0.944908463164281,1.69933490163889e-05,0.00125395757961275,"linear","linear"
"743","Tregs_IkB_unstim",-51.8361687136094,-49.8684766370803,0.375794553264737,3.58966589777867e-06,-9.48812375040731e-05,"linear","linear"
"744","Tregs_MAPKAPK2_IFNa",-62.5510736750725,-60.8374643501791,0.564553592798091,7.25635440577029e-06,0.00070570515541333,"linear","linear"
"745","Tregs_MAPKAPK2_IL246",-70.1175687420197,-70.1590954827073,0.37015892398428,1.43361777099877e-05,0.000943002884233852,"quadratic","deceleration/decrease"
"746","Tregs_MAPKAPK2_LPS",-62.4297883134545,-60.4618844907796,0.276825030265405,2.45084183082334e-06,0.000493683196917491,"linear","linear"
"747","Tregs_MAPKAPK2_unstim",-52.0273084360955,-50.0283443427009,0.573257835758542,-6.38759843978567e-07,-0.000276068651173754,"linear","linear"
"748","Tregs_NFkB_IFNa",-46.3929351549493,-44.904124030271,0.328584307725365,-1.71955368891449e-05,-0.000802168253483093,"linear","linear"
"749","Tregs_NFkB_IL246",-46.9621108133678,-45.0186866539447,0.91078009813476,5.65100990644785e-06,0.000478811971379562,"linear","linear"
"750","Tregs_NFkB_LPS",-43.6340300488881,-41.6438590324999,0.223726094778305,2.65489598762778e-06,0.000881461930382145,"linear","linear"
"751","Tregs_NFkB_unstim",-27.2373195750637,-25.8035317136976,0.712436268243014,3.58347313576614e-05,0.00233350961518388,"linear","linear"
"752","Tregs_p38_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"753","Tregs_S6_IFNa",-41.1111974596585,-41.2371144820861,0.422550697460929,4.11618206030418e-05,0.00295487274809457,"quadratic","deceleration/decrease"
"754","Tregs_S6_IL246",-49.1533414720914,-48.2305092542897,0.146665111894122,2.23925511342744e-05,0.00100609843977856,"linear","linear"
"755","Tregs_S6_LPS",-57.022689938646,-60.305698315417,0.0329531384914406,3.48305885169895e-05,0.00201954518117235,"quadratic","deceleration/decrease"
"756","Tregs_S6_unstim",-34.9684486714734,-32.9731619531887,0.965422988604449,2.5055450983352e-06,0.000156291528586707,"linear","linear"
"757","Tregs_STAT1_IFNa",-5.93127550825662,-3.93692037290403,0.0295940921041687,7.73466736416564e-06,0.00562400393526353,"linear","linear"
"758","Tregs_STAT1_IL246",-33.7703024891969,-32.1704653094976,0.75264882662644,-2.39267293471456e-05,-0.00155488444891672,"linear","linear"
"759","Tregs_STAT1_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"760","Tregs_STAT3_IFNa",-8.40542562773101,-6.5336434050779,0.582104873744388,3.36716052764311e-05,0.00358897956375879,"linear","linear"
"761","Tregs_STAT3_IL246",23.9800291348019,25.7610260595706,0.557141378471852,0.000139677788843928,0.00690913629651478,"linear","linear"
"762","Tregs_STAT3_unstim",-35.2181752001547,-34.1155417710889,0.661314570666561,-3.37261288056076e-05,-0.00221286842035869,"linear","linear"
"763","Tregs_STAT5_IFNa",-20.9400724394008,-19.1634519333232,0.141880477003766,-2.83567227237608e-05,-0.00401098647545816,"linear","linear"
"764","Tregs_STAT5_IL246",-14.2065707027457,-12.3111273807788,0.256263762262909,-2.47269226881648e-05,-0.00367114195397645,"linear","linear"
"765","Tregs_STAT5_unstim",-21.0330419930738,-19.3406295850477,0.904454789728418,3.31150788808801e-05,0.00234330517613784,"linear","linear"
"766","Tregs_STAT6_IFNa",-23.8852773598106,-22.1658678803555,0.913777509022431,-2.85789899499172e-05,-0.00202939019948532,"linear","linear"
"767","Tregs_STAT6_IL246",-9.54836842752049,-7.58043884478218,0.522375822528551,-1.61941928602774e-05,-0.00240048234952085,"linear","linear"
"768","Tregs_STAT6_unstim",-30.2123488025217,-28.8755800517842,0.537770982484265,3.48141592184883e-05,0.00316157273885544,"linear","linear"
