"","cytof","linear_aic","quadratic_aic","pval","a","b","class","pattern"
"283","CD8Tcm_STAT3_unstim",-98.9833791722281,-97.0069244794546,0.294126097310141,-0.000123410960722847,0.00478795125559671,"linear","linear"
"284","CD8Tcm_STAT5_IFNa",111.085281682961,108.02173314515,0.00338123095089294,-0.00361490433957463,0.249329452200659,"quadratic","deceleration/increase"
"285","CD8Tcm_STAT5_IL246",135.916450028629,134.139464070652,0.0126814799524413,-0.00339872068689895,0.234726964389973,"quadratic","deceleration/increase"
"286","CD8Tcm_STAT5_unstim",-65.2661600618503,-65.9999368589187,0.128543570228186,0.00148127272807304,-0.0998110037111731,"quadratic","deceleration/decrease"
"287","CD8Tcm_STAT6_IFNa",-204.274421306792,-216.002417171331,0.00106515125416854,-0.00205086414691997,0.133598919977323,"quadratic","deceleration/increase"
"288","CD8Tcm_STAT6_IL246",76.1953037824187,71.9677291480886,0.0355212305313432,-0.00356191137627321,0.234353524152057,"quadratic","deceleration/increase"
"289","CD8Tcm_STAT6_unstim",-348.078306843754,-346.313861373312,0.0151243992032351,-0.000170095179215157,0.00774899510226511,"linear","linear"
"290","CD8Teff_CREB_IFNa",-958.669282616422,-956.674467238716,0.879674487136253,3.29799953513831e-06,-0.000239324948834492,"linear","linear"
"291","CD8Teff_CREB_IL246",-666.786906438692,-667.260782835057,0.164824264439945,-0.000189818967694842,0.011770444972219,"quadratic","deceleration/increase"
"292","CD8Teff_CREB_unstim",-753.701988205798,-757.190822116266,0.045138275779884,-0.000210569536021898,0.0133001509177091,"quadratic","deceleration/increase"
"293","CD8Teff_ERK_IFNa",-747.708282596742,-747.674421106993,0.403517847763853,-0.000129323836413229,0.0086508808862915,"linear","linear"
"294","CD8Teff_ERK_IL246",-592.655706544873,-592.8184926422,0.191443338510882,-0.000227351535381293,0.014055135852725,"quadratic","deceleration/increase"
"295","CD8Teff_ERK_unstim",-517.339616318095,-516.486899210749,0.0935495730182518,-0.000213201996744324,0.0125129659738827,"linear","linear"
"296","CD8Teff_IkB_IFNa",-744.629804662236,-743.133179288604,0.0555431803290939,-6.62721513904137e-05,0.00496293837541031,"linear","linear"
"297","CD8Teff_IkB_IL246",-687.152320803296,-685.734638858333,0.432769067648167,-8.63208306105937e-05,0.00591482515431327,"linear","linear"
"298","CD8Teff_IkB_unstim",-471.010045457309,-470.641889487009,0.00062767634469725,-0.000296492737580437,0.0161018447354854,"linear","linear"
"299","CD8Teff_MAPKAPK2_IFNa",-728.00803782476,-726.030528557254,0.00979655376272483,-1.48182751610213e-05,0.00193150649100566,"linear","linear"
"300","CD8Teff_MAPKAPK2_IL246",-720.022331894416,-719.959345887378,0.871022751183144,-0.000140779188605005,0.00903724078001846,"linear","linear"
"301","CD8Teff_MAPKAPK2_unstim",-486.324479853722,-486.866984962981,0.0967285632373809,-0.000351138224970578,0.0214577785679067,"quadratic","deceleration/increase"
"302","CD8Teff_NFkB_IFNa",-507.955633257245,-506.261228486077,0.840184163232945,0.000113690124628377,-0.00719193610060366,"linear","linear"
"303","CD8Teff_NFkB_IL246",-513.47873788816,-511.598508163486,0.979597314942321,-6.98977090600094e-05,0.00449841532539404,"linear","linear"
"304","CD8Teff_NFkB_unstim",-215.639266316765,-214.752396231969,0.0342828546903533,-0.000574129174863221,0.0327231311168932,"linear","linear"
"305","CD8Teff_p38_IFNa",-614.904119286581,-614.722628447079,0.385860448120985,-0.000193682160930863,0.0129906417786511,"linear","linear"
"306","CD8Teff_p38_unstim",-1222.92802784956,-1220.9788616892,0.309652825416236,-4.279388633187e-06,0.00020373121535936,"linear","linear"
"307","CD8Teff_S6_IFNa",-754.480809476384,-752.7607324211,0.986391696538157,-4.78415825784672e-05,0.0030981050118273,"linear","linear"
"308","CD8Teff_S6_IL246",-729.165715361412,-728.11700242936,0.180855972225347,-9.58525828620106e-05,0.0056971731244777,"linear","linear"
"309","CD8Teff_S6_unstim",-206.577953593525,-205.019415404667,0.496689763778415,0.000373066800858549,-0.022671726212171,"linear","linear"
"310","CD8Teff_STAT1_IFNa",23.024957376705,16.3026705735363,2.37262683426603e-07,-0.00351622068414278,0.249486982983444,"quadratic","deceleration/increase"
"311","CD8Teff_STAT1_unstim",-469.431472835738,-467.48230667538,0.309652825416236,-5.2744807951744e-05,0.00251105116851753,"linear","linear"
"312","CD8Teff_STAT3_IFNa",180.201420787367,172.924195936971,0.00419211191334514,-0.00611798712781301,0.405978962059025,"quadratic","deceleration/increase"
"313","CD8Teff_STAT3_IL246",401.023767156481,401.271907756793,0.943714315342509,-0.00561999457793169,0.362119395935225,"linear","linear"
"314","CD8Teff_STAT3_unstim",-52.0282052931767,-51.5923084891921,0.0566955451818505,0.00117326123334217,-0.0826377108036562,"linear","linear"
"315","CD8Teff_STAT5_IFNa",133.476892787579,132.068524281472,0.15221264392428,-0.00320442558040207,0.211422684913325,"quadratic","deceleration/increase"
"316","CD8Teff_STAT5_IL246",91.2704418238677,90.8923965793242,0.0131831912211936,-0.00232932589282313,0.165127853909688,"quadratic","deceleration/increase"
"317","CD8Teff_STAT5_unstim",-84.0192902991125,-84.0399227620874,0.0821461385978548,0.0011977441394376,-0.0829957448076862,"quadratic","deceleration/decrease"
"318","CD8Teff_STAT6_IFNa",-176.380014398991,-179.246985122489,0.0554607986523217,-0.00135985170689812,0.0855262048893745,"quadratic","deceleration/increase"
"319","CD8Teff_STAT6_IL246",86.3943598777699,82.0656253882299,0.0449594203764075,-0.00371427462946609,0.23983436896213,"quadratic","deceleration/increase"
"320","CD8Teff_STAT6_unstim",-325.06059632525,-323.664886176576,0.0145549557433971,-0.000293984003190883,0.015477439116944,"linear","linear"
"321","CD8Tem_CREB_IFNa",-846.890550346757,-845.577813217371,0.0580979214394726,-5.50523983212288e-05,0.00403648456697563,"linear","linear"
"322","CD8Tem_CREB_IL246",-573.668083056252,-577.770537536415,0.0315282862899825,-0.00040419622059238,0.0255212702830767,"quadratic","deceleration/increase"
"323","CD8Tem_CREB_unstim",-577.338295326567,-577.240557279156,0.0102743730295319,-0.000224485678406311,0.0129113602797121,"linear","linear"
"324","CD8Tem_ERK_IFNa",-833.658972854727,-832.606744452633,0.0345665643119911,6.75356255129604e-05,-0.00380711338427743,"linear","linear"
"325","CD8Tem_ERK_IL246",-596.437276527985,-597.020238411621,0.144771438470427,-0.000245172858629422,0.0151768629060234,"quadratic","deceleration/increase"
"326","CD8Tem_ERK_unstim",-544.985138765809,-543.222454321957,0.0245184435054422,-8.85638054813181e-05,0.00416826577120063,"linear","linear"
"327","CD8Tem_IkB_IFNa",-751.553904925199,-750.941447615502,0.71707195455372,-0.000107360769212225,0.00706426137548039,"linear","linear"
"328","CD8Tem_IkB_IL246",-730.481557852776,-728.66775979939,0.233016886227817,-4.22754940821812e-05,0.00317445413009653,"linear","linear"
"329","CD8Tem_IkB_unstim",-476.501726943459,-475.352528678926,0.00154146128164509,-0.000210476423022078,0.0108276953415999,"linear","linear"
"330","CD8Tem_MAPKAPK2_IFNa",-939.027154693051,-938.273935140176,0.0889008306699394,-5.44908823869167e-05,0.00383742712525964,"linear","linear"
"331","CD8Tem_MAPKAPK2_IL246",-765.695161000011,-768.905956241425,0.0732412733957212,-0.000197217594971064,0.012632578914917,"quadratic","deceleration/increase"
"332","CD8Tem_MAPKAPK2_unstim",-710.943187983646,-712.239827307306,0.0252573400856276,-0.000188873024505373,0.011399473013516,"quadratic","deceleration/increase"
"333","CD8Tem_NFkB_IFNa",-578.630976072474,-576.63099694505,0.00804834367775593,7.42755007923229e-07,-0.00169266900270137,"linear","linear"
"334","CD8Tem_NFkB_IL246",-504.926430493592,-502.931281818024,0.421034516990024,1.44771303796213e-05,-0.00156729228691341,"linear","linear"
"335","CD8Tem_NFkB_unstim",-165.682140869349,-163.767774348376,0.0292661550491533,-0.000188417857547231,0.00684053405092524,"linear","linear"
"336","CD8Tem_p38_IFNa",-544.969389276555,-545.819743239276,0.247391481948915,-0.000305616802082203,0.0197436379740052,"quadratic","deceleration/increase"
"337","CD8Tem_p38_unstim",-973.717479286591,-971.768313126233,0.309652825416236,-9.82089231376703e-06,0.000467548638018201,"linear","linear"
"338","CD8Tem_S6_IFNa",-781.826069628045,-780.474427893456,0.983309361248429,-6.64264358556395e-05,0.00430005063778313,"linear","linear"
"339","CD8Tem_S6_IL246",-760.368445581978,-758.639971244147,0.985016780247228,-4.62034684873737e-05,0.00298011957715986,"linear","linear"
"340","CD8Tem_S6_unstim",-187.839390852572,-186.218410906903,0.472628338134603,0.000367996045402687,-0.022163962953371,"linear","linear"
"341","CD8Tem_STAT1_IFNa",-31.1185666441274,-39.0614369575239,6.1411605148377e-10,-0.00312796384266129,0.225229813058289,"quadratic","deceleration/increase"
"342","CD8Tem_STAT1_unstim",-492.088498956418,-490.13933279606,0.309652825416236,-4.89080458450394e-05,0.0023283923183767,"linear","linear"
"343","CD8Tem_STAT3_IFNa",97.7035769315789,92.999794023013,0.0117485394850904,-0.00396714258267372,0.265368902505932,"quadratic","deceleration/increase"
"344","CD8Tem_STAT3_IL246",-31.9440783424042,-30.0916293937754,0.843434410739625,-0.000386217799266394,0.0257128305677518,"linear","linear"
"345","CD8Tem_STAT3_unstim",-119.452616886771,-117.50614306098,0.314337818419516,-0.000173792366682362,0.00837708911756782,"linear","linear"
"346","CD8Tem_STAT5_IFNa",78.3415485951405,77.6647660532536,0.173443295439296,-0.0023658904286685,0.158079390947094,"quadratic","deceleration/increase"
"347","CD8Tem_STAT5_IL246",122.541881806679,120.574254137413,0.0221557991309206,-0.00333049799853706,0.227632239582733,"quadratic","deceleration/increase"
"348","CD8Tem_STAT5_unstim",-90.5071999741952,-91.7100641970102,0.0398325488047489,0.00147280143896786,-0.100913217040923,"quadratic","deceleration/decrease"
"349","CD8Tem_STAT6_IFNa",-295.704391049342,-300.159507119109,0.00790828747163486,-0.00104937853493413,0.0649222062469127,"quadratic","deceleration/increase"
"350","CD8Tem_STAT6_IL246",65.6299959389767,60.4208863328457,0.0268557353873874,-0.00369372405958036,0.236579994132071,"quadratic","deceleration/increase"
"351","CD8Tem_STAT6_unstim",-368.50402780741,-366.550788602814,0.0227263311243564,-7.08197831375297e-05,0.00173820358161457,"linear","linear"
"352","CD8Tnaive_CREB_IFNa",-1280.23188068518,-1280.38772343839,0.255395449359211,-2.29422601296309e-05,0.00143629688742837,"quadratic","deceleration/increase"
"353","CD8Tnaive_CREB_IL246",-1098.63043483725,-1101.19605621899,0.0308675296357721,-6.09164916297111e-05,0.00376567433277874,"quadratic","deceleration/increase"
"354","CD8Tnaive_CREB_unstim",-1299.68597882647,-1302.35661917822,0.10132656766539,-3.15166329301458e-05,0.00203489514127408,"quadratic","deceleration/increase"
"355","CD8Tnaive_ERK_IFNa",-746.825351890418,-745.173826965831,0.549439713370859,-5.47526263890814e-05,0.00332930876833274,"linear","linear"
"356","CD8Tnaive_ERK_IL246",-748.659449067783,-747.702390299144,0.712311718127968,-9.40354493380567e-05,0.00594973639091427,"linear","linear"
"357","CD8Tnaive_ERK_unstim",-529.502786613043,-528.947048850024,0.160383940990537,-0.000229591810625654,0.0138224370477052,"linear","linear"
"358","CD8Tnaive_IkB_IFNa",-607.579043428794,-605.766107712327,0.182533282730158,-6.38279666846381e-05,0.00487008545386596,"linear","linear"
"359","CD8Tnaive_IkB_IL246",-599.404490342791,-597.96266893743,0.859780113988224,-0.000113231569878628,0.0072177356206084,"linear","linear"
"360","CD8Tnaive_IkB_unstim",-339.65041260902,-341.425775611266,0.00356787862528827,-0.000696257313410705,0.0412052766641632,"quadratic","deceleration/increase"
"361","CD8Tnaive_MAPKAPK2_IFNa",-710.767466834912,-712.895780656708,0.00342515004932304,-0.000211191020539314,0.014732936998116,"quadratic","deceleration/increase"
"362","CD8Tnaive_MAPKAPK2_IL246",-720.914479106118,-725.626389475995,0.0368830300604882,-0.000259217345427834,0.0166976146920313,"quadratic","deceleration/increase"
"363","CD8Tnaive_MAPKAPK2_unstim",-423.061692879264,-422.471728134073,0.415294667562861,-0.000323491110868867,0.0200691311541662,"linear","linear"
"364","CD8Tnaive_NFkB_IFNa",-597.511817920638,-595.528239783473,0.0207821067733226,-1.9562487849604e-05,-7.90112553326247e-05,"linear","linear"
"365","CD8Tnaive_NFkB_IL246",-559.262320258682,-558.954103421443,0.410720929734634,0.000224929038765209,-0.0150772321209274,"linear","linear"
"366","CD8Tnaive_NFkB_unstim",-302.116468227738,-302.298864721277,0.343083419490788,-0.00060150937542452,0.0389231846612432,"quadratic","deceleration/increase"
"367","CD8Tnaive_p38_IFNa",-641.592905423053,-646.515726204453,0.0257195718804631,-0.000342815746794487,0.0225233578812351,"quadratic","deceleration/increase"
"368","CD8Tnaive_p38_unstim",-1310.42002874166,-1308.47086258131,0.309652825416236,-3.19686343866903e-06,0.000152194841255373,"linear","linear"
"369","CD8Tnaive_S6_IFNa",-820.271748264836,-818.848989232798,0.79550927392795,-5.5145187682265e-05,0.00349332850635729,"linear","linear"
"370","CD8Tnaive_S6_IL246",-756.934117573786,-756.574888101526,0.958519853265061,-0.000114623778639645,0.00739120894975579,"linear","linear"
"371","CD8Tnaive_S6_unstim",-188.759790509122,-187.155695049115,0.510320159066631,0.00037494076984568,-0.0227527956324422,"linear","linear"
"372","CD8Tnaive_STAT1_IFNa",66.7464417769017,60.031230962378,1.52794324975464e-10,-0.00406628949810601,0.296901418952514,"quadratic","deceleration/increase"
"373","CD8Tnaive_STAT1_IL246",-174.017914142221,-174.365468002479,0.00348592963201826,-0.000955885254852837,0.0690014034000237,"quadratic","deceleration/increase"
"374","CD8Tnaive_STAT1_unstim",-317.164822482164,-315.215656321806,0.309652825416236,-8.76210127922564e-05,0.00417142189161027,"linear","linear"
"375","CD8Tnaive_STAT3_IFNa",195.707295763605,190.660451089804,0.00256805499465532,-0.00563564571027973,0.382611976373275,"quadratic","deceleration/increase"
"376","CD8Tnaive_STAT3_IL246",226.88932436504,227.368210237678,0.161773207670183,-0.00293189533560569,0.202125429081227,"linear","linear"
"377","CD8Tnaive_STAT3_unstim",13.7828830375868,14.9523028814977,0.251319042151233,0.00106599296470203,-0.0739810890250963,"linear","linear"
"378","CD8Tnaive_STAT5_IFNa",95.8154882384779,93.5554283223175,0.00714325375156765,-0.00315537119100969,0.21798560222469,"quadratic","deceleration/increase"
"379","CD8Tnaive_STAT5_IL246",102.801658625299,103.034744623348,0.0397946091917937,-0.00208863418985425,0.147309878491716,"linear","linear"
"380","CD8Tnaive_STAT5_unstim",-51.540710430493,-50.5711962471633,0.572247316003957,0.000954716521436929,-0.0597009676155286,"linear","linear"
"381","CD8Tnaive_STAT6_IFNa",-115.37297880898,-126.092375303462,0.001942838746705,-0.00265940155791628,0.171464094504265,"quadratic","deceleration/increase"
"382","CD8Tnaive_STAT6_IL246",96.0147675515137,92.4120879951611,0.0401313669402565,-0.0036129544389127,0.239181413419731,"quadratic","deceleration/increase"
"383","CD8Tnaive_STAT6_unstim",-305.591907861954,-304.922394593039,0.0897740319140057,-0.000464905904944852,0.0274518512266525,"linear","linear"
"384","cMCs_CREB_GMCSF",-300.617938967376,-305.285744754499,0.000227233414621729,-0.00104883145268967,0.0627374310920355,"quadratic","deceleration/increase"
"385","cMCs_CREB_IFNa",-431.733137878682,-430.935663390254,0.304274189321527,-0.000290329586223516,0.0197955665850924,"linear","linear"
"386","cMCs_CREB_IL246",-315.321057474624,-322.260730609666,0.00634474321537212,-0.00115201977249788,0.0727350975334947,"quadratic","deceleration/increase"
"387","cMCs_CREB_LPS",-148.061704816417,-154.44820353936,0.00831350679356811,-0.00195037766933738,0.129081767172465,"quadratic","deceleration/increase"
"388","cMCs_CREB_unstim",-265.913141294743,-268.979975655795,0.000232547955978609,-0.00102913937120118,0.0604216114135259,"quadratic","deceleration/increase"
"389","cMCs_ERK_GMCSF",-161.8562433855,-162.774057628496,0.06953239873078,-0.00110871790375738,0.0677715303018215,"quadratic","deceleration/increase"
"390","cMCs_ERK_IFNa",-677.347870102342,-676.187812168956,0.342957769454252,0.000107069855843634,-0.00733969464196036,"linear","linear"
"391","cMCs_ERK_IL246",-384.179983930193,-387.063719916173,0.0372910029670495,-0.0006814044044709,0.0424660953445967,"quadratic","deceleration/increase"
"392","cMCs_ERK_LPS",-112.171168716308,-116.811909668654,0.0363581071155073,-0.00196176322156881,0.127811197836994,"quadratic","deceleration/increase"
"393","cMCs_ERK_unstim",-1059.00533549552,-1057.10999574457,0.752731937489134,1.06037528907943e-05,-0.000724347179077366,"linear","linear"
"394","cMCs_IkB_GMCSF",-577.861880675842,-575.917648095576,0.309846577335976,3.8487603518818e-05,-0.00186220784398604,"linear","linear"
"395","cMCs_IkB_IFNa",-612.741288094772,-611.045446738013,0.00813099771773631,-7.99848631700781e-05,0.00663583620567231,"linear","linear"
"396","cMCs_IkB_IL246",-623.437783072397,-621.518299136898,0.197126107723785,-3.97261131668993e-05,0.00325088178906676,"linear","linear"
"397","cMCs_IkB_LPS",-369.454491107047,-368.742352726038,0.136593556029352,0.000369721442336904,-0.0220571013986714,"linear","linear"
"398","cMCs_IkB_unstim",-362.696682007188,-360.934595781448,0.0103875257660961,-0.000162814131077268,0.0072594616244371,"linear","linear"
"399","cMCs_MAPKAPK2_GMCSF",61.3683659340667,62.8453294529393,0.272309946522457,-0.00099183410092088,0.0698035263318738,"linear","linear"
"400","cMCs_MAPKAPK2_IL246",-377.356509304733,-379.220069837337,0.138111740913296,-0.000621062830643029,0.0406430249745813,"quadratic","deceleration/increase"
"401","cMCs_MAPKAPK2_LPS",158.013220535362,155.501976587417,0.00359548725888142,-0.0039934685745733,0.277054508879015,"quadratic","deceleration/increase"
"402","cMCs_MAPKAPK2_unstim",-469.536146477239,-468.122878442461,0.147213996487333,-0.000178971485764941,0.0102847188225334,"linear","linear"
"403","cMCs_NFkB_GMCSF",-632.267155010346,-630.494625008527,0.00976102159030896,-6.48199500916734e-05,0.00284926155564066,"linear","linear"
"404","cMCs_NFkB_IFNa",-704.151135876197,-702.449549928987,0.0424164262321297,-5.84173979977311e-05,0.0046006375158729,"linear","linear"
"405","cMCs_NFkB_IL246",-652.949221075439,-655.317285942839,0.101494815677035,-0.00026330639178709,0.0167585759035904,"quadratic","deceleration/increase"
"406","cMCs_NFkB_LPS",-502.951372479969,-504.951095905595,0.134503932754065,-0.000415662977716898,0.0266261581649796,"quadratic","deceleration/increase"
"407","cMCs_NFkB_unstim",-541.5796100151,-542.577107474025,0.042577033854286,-0.000316889821202411,0.0191981545464567,"quadratic","deceleration/increase"
"408","cMCs_p38_GMCSF",-308.991797250977,-315.071357922537,0.00723272063923588,-0.00112013976012638,0.0702921991961729,"quadratic","deceleration/increase"
"409","cMCs_p38_IFNa",-159.121721699196,-157.695681461207,0.0885541154023251,0.000498178335305529,-0.0364494470873274,"linear","linear"
"410","cMCs_p38_IL246",-428.004163557009,-436.79704419133,0.00175480611887246,-0.000866793416221215,0.0545450970148353,"quadratic","deceleration/increase"
"411","cMCs_p38_LPS",155.169403721076,144.125317384253,0.00159463576786295,-0.0066324816380191,0.426465096154216,"quadratic","deceleration/increase"
"412","cMCs_p38_unstim",-855.61194998687,-853.612382661395,0.708984428962746,1.34328108826626e-06,-0.000177759941864822,"linear","linear"
"413","cMCs_S6_GMCSF",-298.255642545627,-303.320369614082,0.000240219728412654,-0.00108741818366269,0.0653217486247385,"quadratic","deceleration/increase"
"414","cMCs_S6_IFNa",-456.240830612497,-455.820851729298,0.641384782772584,-0.000306495607127914,0.0193809491765663,"linear","linear"
"415","cMCs_S6_IL246",-365.911319770211,-371.922947744559,0.00388135766164585,-0.000922758406270321,0.0573798180334522,"quadratic","deceleration/increase"
"416","cMCs_S6_LPS",-180.356111443952,-187.52261785683,0.0110672654671798,-0.00182860655223586,0.117832074853205,"quadratic","deceleration/increase"
"417","cMCs_S6_unstim",-89.2695453205518,-87.3626313680968,0.736379043230121,0.000253428661833215,-0.0153254155817658,"linear","linear"
"418","cMCs_STAT1_IFNa",108.339352932098,99.6468184929534,1.62069643491578e-12,-0.00515698392121458,0.376663419779601,"quadratic","deceleration/increase"
"419","cMCs_STAT1_IL246",-103.345297536507,-105.43091691686,0.0110725129571224,-0.0015914114049255,0.109618953760757,"quadratic","deceleration/increase"
"420","cMCs_STAT1_unstim",-257.256696142273,-255.307529981915,0.309652825416236,-0.000106987777150829,0.00509342612598894,"linear","linear"
"421","cMCs_STAT3_GMCSF",85.0618819736754,83.3866097793983,0.0208948468113066,-0.00283035776310623,0.19443635032969,"quadratic","deceleration/increase"
"422","cMCs_STAT3_IFNa",257.783049239363,251.668652954312,0.00152669807599894,-0.00742458333692851,0.502445252159278,"quadratic","deceleration/increase"
"423","cMCs_STAT3_IL246",272.966568751935,272.42010004969,0.14549789627744,-0.0044157032334636,0.297684832409729,"quadratic","deceleration/increase"
"424","cMCs_STAT3_unstim",88.4676309031767,88.3315730978435,0.0582731163079651,0.00218798293814773,-0.152247101067945,"quadratic","deceleration/decrease"
"425","cMCs_STAT5_GMCSF",-5.22363759749705,-3.22449948285247,0.752102869483469,3.22755647149372e-05,-0.000776048047868428,"linear","linear"
"426","cMCs_STAT5_IFNa",91.0971218628658,90.4608786626292,0.00477713351906793,-0.00245005401075078,0.174891702455596,"quadratic","deceleration/increase"
"427","cMCs_STAT5_IL246",-22.467928545226,-20.537212531409,0.132271146608882,-0.000273182163716888,0.0235734194178593,"linear","linear"
"428","cMCs_STAT5_unstim",-82.8922125758799,-80.8937279602244,0.28897273642092,-3.30349189495836e-05,-0.00126556094835504,"linear","linear"
"429","cMCs_STAT6_IFNa",162.858075371914,154.229253437934,0.00494439218685661,-0.00616690870187995,0.395327158098622,"quadratic","deceleration/increase"
"430","cMCs_STAT6_IL246",247.425613882165,244.802882121856,0.0932970494597347,-0.00544513774580536,0.356410414866818,"quadratic","deceleration/increase"
"431","cMCs_STAT6_unstim",-122.025321955277,-120.076155794919,0.309652825416236,-0.000167919692283402,0.00799424542243308,"linear","linear"
"432","Granulocytes_CREB_GMCSF",-248.81223663566,-247.663748581757,0.00135594084163393,-0.000449778226150142,0.023068815723074,"linear","linear"
"433","Granulocytes_CREB_IFNa",-495.503341819106,-493.855100238124,0.151590001674667,0.000127134917203394,-0.00705329674736358,"linear","linear"
"434","Granulocytes_CREB_IL246",-497.773099966207,-496.315653208343,0.507269952607988,-0.000156653438144256,0.0106582711055025,"linear","linear"
"435","Granulocytes_CREB_LPS",-191.725882640383,-191.689529387249,0.187041416251875,-0.000824654373746664,0.0562493777189079,"linear","linear"
"436","Granulocytes_CREB_unstim",-292.199560887485,-298.666839744171,3.48548958090846e-05,-0.00121194095872249,0.072635240127454,"quadratic","deceleration/increase"
"437","Granulocytes_ERK_GMCSF",-111.868830896966,-112.840282346618,0.000259308525354543,-0.00132160616094475,0.0744325337741936,"quadratic","deceleration/increase"
"438","Granulocytes_ERK_IFNa",-1087.75291316814,-1088.28902349894,0.274345709792137,4.72366452739724e-05,-0.00301734774577177,"quadratic","deceleration/decrease"
"439","Granulocytes_ERK_IL246",-685.245685315607,-684.205491419934,0.0595730306769336,0.00011145880263864,-0.00638957401383861,"linear","linear"
"440","Granulocytes_ERK_LPS",-504.079472750602,-503.084430164442,0.810249262430912,-0.000208606942349153,0.0136723023763477,"linear","linear"
"441","Granulocytes_ERK_unstim",-977.217749047939,-976.122969731094,0.709630028490921,4.09040649336773e-05,-0.00270436144307218,"linear","linear"
"442","Granulocytes_IkB_GMCSF",-431.484260130331,-429.655647844799,0.557559007341865,-0.000109885419283475,0.00769024280871412,"linear","linear"
"443","Granulocytes_IkB_IFNa",-491.561211690015,-492.873429685328,0.0058941896793688,-0.000393342051021177,0.0276261783200349,"quadratic","deceleration/increase"
"444","Granulocytes_IkB_IL246",-572.765011517478,-571.907127442439,0.542001426605892,0.000176839126079006,-0.0110485814746623,"linear","linear"
"445","Granulocytes_IkB_LPS",-217.095649032232,-216.284764271167,0.0622444706219944,0.000590453093124094,-0.0343260753415929,"linear","linear"
"446","Granulocytes_IkB_unstim",-225.885522885653,-224.320702119552,0.00178474002996315,-0.000347318638742016,0.0161367170466092,"linear","linear"
"447","Granulocytes_MAPKAPK2_GMCSF",1.68178929478048,2.99247876365435,0.436123103849335,-0.000932942892372675,0.0569935506123043,"linear","linear"
"448","Granulocytes_MAPKAPK2_IL246",-894.490173227982,-893.19339906057,0.593691694562299,-4.75163588175488e-05,0.00318547859737472,"linear","linear"
"449","Granulocytes_MAPKAPK2_LPS",148.767587666424,146.855844515258,0.1470341409164,-0.00360939787733297,0.233476750467219,"quadratic","deceleration/increase"
"450","Granulocytes_MAPKAPK2_unstim",-560.264738505133,-561.284179183604,0.00258771390675212,-0.000298831795721735,0.0173308068892833,"quadratic","deceleration/increase"
"451","Granulocytes_NFkB_GMCSF",-532.580627412562,-530.585867491939,5.49947430685594e-06,1.372105253738e-05,-0.00425343504604674,"linear","linear"
"452","Granulocytes_NFkB_IFNa",-739.786749269139,-738.005932510949,0.590292560108334,-4.44637149224981e-05,0.00306700267202138,"linear","linear"
"453","Granulocytes_NFkB_IL246",-707.923038244963,-706.681244244374,0.553403939934926,9.18825798396363e-05,-0.0061752550963266,"linear","linear"
"454","Granulocytes_NFkB_LPS",-469.656884274642,-471.137601276364,0.171088867572269,-0.00043364419543824,0.0277228736853655,"quadratic","deceleration/increase"
"455","Granulocytes_NFkB_unstim",-314.708243683491,-313.709507178565,0.0490625267770727,-0.000391448580931389,0.0223734677153479,"linear","linear"
"456","Granulocytes_p38_GMCSF",-318.768218638694,-323.219481263482,0.00116825800286453,-0.000971442206834235,0.0588270705754378,"quadratic","deceleration/increase"
"457","Granulocytes_p38_LPS",160.408990165414,156.761050671828,0.0527453684477217,-0.00449569914673373,0.286315127492138,"quadratic","deceleration/increase"
"458","Granulocytes_p38_unstim",-1516.84861578832,-1515.67043852902,0.136820142606285,6.45123596678465e-06,-0.000376840825902878,"linear","linear"
"459","Granulocytes_S6_GMCSF",-129.67513528824,-129.391409663415,0.694078393383395,-0.000948505797869009,0.0602299989588315,"linear","linear"
"460","Granulocytes_S6_IFNa",-456.08279870193,-454.622882607592,0.070894526302494,-0.000179599054582693,0.0132842762902791,"linear","linear"
"461","Granulocytes_S6_IL246",-475.627359827634,-473.900926904932,0.205709754956444,-0.000119813158635035,0.00884115411462292,"linear","linear"
"462","Granulocytes_S6_LPS",-130.385830402406,-130.110301734797,0.0377235151384264,-0.000948505518329061,0.0670267401818055,"linear","linear"
"463","Granulocytes_S6_unstim",-15.7652205508792,-14.423264761426,0.00548991636578513,-0.000860083508722692,0.0443278614789973,"linear","linear"
"464","Granulocytes_STAT1_IFNa",-69.5309693647288,-69.2192771376741,0.0795686709302675,-0.00114963570442204,0.0802061110108569,"linear","linear"
"465","Granulocytes_STAT1_unstim",-551.182742827093,-549.258095175828,0.354516088847713,-4.88975190236083e-05,0.00253744451452965,"linear","linear"
"466","Granulocytes_STAT3_GMCSF",108.296152438366,104.95999003408,0.0345856717910722,-0.00367493766781631,0.230088354744369,"quadratic","deceleration/increase"
"467","Granulocytes_STAT3_IFNa",128.41815067447,121.461756676232,0.00747380260443505,-0.00506094973588581,0.333665667864253,"quadratic","deceleration/increase"
"468","Granulocytes_STAT3_IL246",25.1557819032983,27.155737969573,0.6783419839369,-8.06357111422908e-06,0.00242489049767704,"linear","linear"
"469","Granulocytes_STAT3_unstim",93.7157094169772,94.695129932492,0.79211189033444,0.00154192842071637,-0.101184173663495,"linear","linear"
"470","Granulocytes_STAT5_GMCSF",-65.2774203026677,-63.5791575885869,0.392120144418756,0.000494093442034906,-0.0290275181389386,"linear","linear"
"471","Granulocytes_STAT5_IFNa",81.6964289877266,81.2027190721919,0.104940102118622,-0.00230993556935791,0.157308198113522,"quadratic","deceleration/increase"
