"","cytof","linear_aic","quadratic_aic","pval","a","b","class","pattern"
"49","CD4negCD8negTcells_S6_IFNa",-636.251355762098,-634.478686829449,0.899963427911613,5.58623850830468e-05,-0.00367489696151111,"linear","linear"
"50","CD4negCD8negTcells_S6_IL246",-618.346278538904,-616.450123151243,0.832237834410418,-4.03338002025393e-05,0.00271077145507179,"linear","linear"
"51","CD4negCD8negTcells_S6_unstim",-149.484001171742,-147.593641165514,0.487570873483372,0.000232314213850312,-0.0132984405919814,"linear","linear"
"52","CD4negCD8negTcells_STAT1_IFNa",-9.54727883029189,-13.9659371149421,2.91582588785289e-09,-0.00293920402955289,0.216586714520537,"quadratic","deceleration/increase"
"53","CD4negCD8negTcells_STAT1_IL246",-361.728307139111,-359.774922550332,0.284214990261625,6.94259843882798e-05,-0.00325321432149208,"linear","linear"
"54","CD4negCD8negTcells_STAT1_unstim",-361.728307139111,-359.774922550332,0.284214990261625,-6.94259843882798e-05,0.00325321432149208,"linear","linear"
"55","CD4negCD8negTcells_STAT3_IFNa",110.605387027432,108.319933247162,0.0176987013759822,-0.00375009371970244,0.256241441208569,"quadratic","deceleration/increase"
"56","CD4negCD8negTcells_STAT3_IL246",14.5036328389653,16.2951773515224,0.0906198371902092,-0.000585266082146414,0.0458308925702714,"linear","linear"
"57","CD4negCD8negTcells_STAT3_unstim",-74.9783215585124,-73.0345546258287,0.290938801672843,-0.000218821932939626,0.0106555412750463,"linear","linear"
"58","CD4negCD8negTcells_STAT5_IFNa",118.685992978704,120.032145119196,0.17544135321867,-0.00151905885379787,0.107727689600167,"linear","linear"
"59","CD4negCD8negTcells_STAT5_IL246",120.133339791232,119.156078840414,0.0707733493776544,-0.00324492675488024,0.22099747227408,"quadratic","deceleration/increase"
"60","CD4negCD8negTcells_STAT5_unstim",-51.5749754548737,-51.8932781444232,0.0867159252181229,0.00152490999656712,-0.104791354649959,"quadratic","deceleration/decrease"
"61","CD4negCD8negTcells_STAT6_IFNa",-175.48335919306,-175.063123454156,0.557397964613617,-0.000799286666230793,0.0531724106111306,"linear","linear"
"62","CD4negCD8negTcells_STAT6_IL246",56.159812571667,53.7940407904199,0.0524456103774129,-0.00309798124198878,0.207771277173592,"quadratic","deceleration/increase"
"63","CD4negCD8negTcells_STAT6_unstim",-133.510475485913,-132.723086482927,0.00677002881697076,-0.000817667372803559,0.0456234063999845,"linear","linear"
"64","CD4Tcm_CREB_IFNa",-953.193985737588,-957.592792646972,0.0422463221902212,-9.13859868562148e-05,0.0059599011560304,"quadratic","deceleration/increase"
"65","CD4Tcm_CREB_IL246",-856.330480783636,-859.874691029396,0.0260182255020812,-0.000121642783639895,0.00762641138261458,"quadratic","deceleration/increase"
"66","CD4Tcm_CREB_unstim",-954.340310900638,-954.837448693743,0.116190756304473,-5.72557246385747e-05,0.00353136997543011,"quadratic","deceleration/increase"
"67","CD4Tcm_ERK_IFNa",-750.051959833275,-748.329949284557,0.029919583593963,4.06501072094815e-05,-0.00202451453815979,"linear","linear"
"68","CD4Tcm_ERK_IL246",-665.748531680446,-664.893529275715,0.61610229910061,-0.000112295691616265,0.00747098543416593,"linear","linear"
"69","CD4Tcm_ERK_unstim",-468.481791396707,-467.77242208002,0.0118979158407312,-0.00024615902947454,0.013960186898041,"linear","linear"
"70","CD4Tcm_IkB_IFNa",-595.704466073779,-593.958478073138,0.369857211133385,-6.85387121245178e-05,0.00488520596880398,"linear","linear"
"71","CD4Tcm_IkB_IL246",-595.276632034522,-595.177156655807,0.938961562801577,-0.000187204355730427,0.0121744072046375,"linear","linear"
"72","CD4Tcm_IkB_unstim",-373.43512624843,-373.846869975726,0.0196681663425162,-0.000476261643646139,0.0282328769465383,"quadratic","deceleration/increase"
"73","CD4Tcm_MAPKAPK2_IFNa",-804.670024573415,-802.715460440225,0.00332141098163879,-1.34500993115699e-05,0.00155285452379338,"linear","linear"
"74","CD4Tcm_MAPKAPK2_IL246",-809.069290456201,-812.960001726227,0.0462252125455183,-0.00014908579086596,0.00980555098087103,"quadratic","deceleration/increase"
"75","CD4Tcm_MAPKAPK2_unstim",-572.048328752783,-576.11727616315,0.00373413732320225,-0.000361586570768485,0.022198609596769,"quadratic","deceleration/increase"
"76","CD4Tcm_NFkB_IFNa",-555.33369891609,-553.970308073633,0.480708288969022,0.000125776301052166,-0.00855696134829179,"linear","linear"
"77","CD4Tcm_NFkB_IL246",-510.946159237419,-509.09618126089,0.938078055847812,7.19449726843756e-05,-0.00471646282091286,"linear","linear"
"78","CD4Tcm_NFkB_unstim",-293.382551971136,-294.122901777617,0.029246020702696,-0.000680987491796602,0.0409875325663882,"quadratic","deceleration/increase"
"79","CD4Tcm_p38_IFNa",-650.187046254332,-659.241846016279,0.00442887629173857,-0.000362852908517408,0.0234563571348099,"quadratic","deceleration/increase"
"80","CD4Tcm_p38_unstim",-1389.78902716093,-1387.83564257216,0.284214990261625,-1.58506626206317e-06,7.42742117334435e-05,"linear","linear"
"81","CD4Tcm_S6_IFNa",-662.20692384151,-660.35799871296,0.645650386681287,4.14004021163974e-05,-0.00250684871401738,"linear","linear"
"82","CD4Tcm_S6_IL246",-660.125806006862,-658.128571930405,0.62316286435925,5.64637577342533e-06,-0.00017524612444189,"linear","linear"
"83","CD4Tcm_S6_unstim",-146.627491246166,-144.72618804848,0.636061460896483,0.000222747307854142,-0.0132272161616564,"linear","linear"
"84","CD4Tcm_STAT1_IFNa",45.2154283377593,35.7366508276897,1.29665688500047e-10,-0.0047631918197241,0.341335772748809,"quadratic","deceleration/increase"
"85","CD4Tcm_STAT1_unstim",-283.267626930985,-281.314242342206,0.284214990261625,-9.26398685946225e-05,0.00434098774268223,"linear","linear"
"86","CD4Tcm_STAT3_IFNa",172.156708213055,166.789943869686,0.0026815364355977,-0.006130797173948,0.415484107920408,"quadratic","deceleration/increase"
"87","CD4Tcm_STAT3_IL246",175.581980416286,174.426753716186,0.0946115211257245,-0.00409452398634635,0.276208636969997,"quadratic","deceleration/increase"
"88","CD4Tcm_STAT3_unstim",10.6749577996021,11.9348363662157,0.273711721406517,0.00108632768026192,-0.0754428544590889,"linear","linear"
"89","CD4Tcm_STAT5_IFNa",141.14443301753,136.809859763878,0.0084265900312882,-0.00508203862052317,0.343119396854121,"quadratic","deceleration/increase"
"90","CD4Tcm_STAT5_IL246",138.419990373885,136.165264524191,0.0551186249673752,-0.00413918345016535,0.277745862541387,"quadratic","deceleration/increase"
"91","CD4Tcm_STAT5_unstim",3.09581700024201,3.81043276789487,0.906796532710086,0.00139088006755982,-0.0896518793077767,"linear","linear"
"92","CD4Tcm_STAT6_IFNa",-126.624671284795,-140.916733281007,0.000326307195091786,-0.00299081090198179,0.194866346918868,"quadratic","deceleration/increase"
"93","CD4Tcm_STAT6_IL246",91.470002353632,86.911239938589,0.0221543457367485,-0.00430624710988193,0.285962035198459,"quadratic","deceleration/increase"
"94","CD4Tcm_STAT6_unstim",-263.015703401112,-261.44468960857,0.0190759449180923,-0.000302541754161588,0.015655862920555,"linear","linear"
"95","CD4Teff_CREB_IFNa",-1315.54185890062,-1315.08736268599,0.851047352177697,-1.19583302402314e-05,0.000781822235795221,"linear","linear"
"96","CD4Teff_CREB_IL246",-1241.85792280918,-1241.77244827404,0.459461126334853,-1.74389806993e-05,0.00109672951779747,"linear","linear"
"97","CD4Teff_CREB_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"98","CD4Teff_ERK_IFNa",-542.514127355193,-541.282873162371,0.558352374595257,0.000144849498487059,-0.00904046336674678,"linear","linear"
"99","CD4Teff_ERK_IL246",-511.729161283069,-510.073898469127,0.550797672400519,0.000108707976374475,-0.00744751410225582,"linear","linear"
"100","CD4Teff_ERK_unstim",-361.449825691442,-360.522092903498,0.0262922703713596,-0.000332686509102101,0.0189584916843173,"linear","linear"
"101","CD4Teff_IkB_IFNa",-503.036231345913,-501.037129477987,0.901984123236769,5.73246797665891e-06,-0.000286471809554846,"linear","linear"
"102","CD4Teff_IkB_IL246",-526.479147771202,-524.761360869416,0.623516214048088,-9.317619050582e-05,0.00572914995798398,"linear","linear"
"103","CD4Teff_IkB_unstim",-315.428296960691,-315.066695727774,0.0264027308629722,-0.000486545551446966,0.0284545114227973,"linear","linear"
"104","CD4Teff_MAPKAPK2_IFNa",-578.577014510882,-576.856474724695,0.282646415341477,-7.6558851611638e-05,0.00552744718331785,"linear","linear"
"105","CD4Teff_MAPKAPK2_IL246",-590.780217338885,-592.655429673023,0.0710672079925836,-0.000270791707973842,0.0181717774599348,"quadratic","deceleration/increase"
"106","CD4Teff_MAPKAPK2_unstim",-465.279071576125,-464.375684921304,0.0388368921800562,-0.000229672974652219,0.0132353406375912,"linear","linear"
"107","CD4Teff_NFkB_IFNa",-384.137635226247,-382.286317200529,0.51057185162757,0.000114162810188552,-0.0081063463943176,"linear","linear"
"108","CD4Teff_NFkB_IL246",-393.836461237184,-394.990100451973,0.169931078050131,0.000504570147101106,-0.0334150534868105,"quadratic","deceleration/decrease"
"109","CD4Teff_NFkB_unstim",-120.581894478845,-119.684043360394,0.162933725654556,-0.000817648791364305,0.0490580010997859,"linear","linear"
"110","CD4Teff_p38_IFNa",-874.814000354627,-873.837319866294,0.514448013704309,-4.9232818312336e-05,0.00330683970392558,"linear","linear"
"111","CD4Teff_p38_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"112","CD4Teff_S6_IFNa",-591.856809030209,-592.879206914068,0.151571017629321,0.000238573619669929,-0.0150143402977359,"quadratic","deceleration/decrease"
"113","CD4Teff_S6_IL246",-583.055068044698,-581.117756013394,0.628951959700932,3.56821125340185e-05,-0.00256241805592558,"linear","linear"
"114","CD4Teff_S6_unstim",-176.686006382734,-174.957075229445,0.517484447347865,0.000330422483522469,-0.0199347287443337,"linear","linear"
"115","CD4Teff_STAT1_IFNa",52.7248277780581,45.2138688628846,9.61344081968113e-10,-0.00447304452406448,0.322273118933597,"quadratic","deceleration/increase"
"116","CD4Teff_STAT1_IL246",-102.610619211387,-105.640933819599,0.000274179644437559,-0.001852738997018,0.130574055623622,"quadratic","deceleration/increase"
"117","CD4Teff_STAT1_unstim",-313.670743618697,-311.717359029918,0.284214990261625,-8.28426836081052e-05,0.00388190397470578,"linear","linear"
"118","CD4Teff_STAT3_IFNa",185.044808772918,180.337937882279,0.00675110128768586,-0.00614099666327856,0.414353466619034,"quadratic","deceleration/increase"
"119","CD4Teff_STAT3_IL246",217.949030942708,216.862542415111,0.180470288183905,-0.00473283508120979,0.313092805196557,"quadratic","deceleration/increase"
"120","CD4Teff_STAT3_unstim",27.8349021993304,28.7234635392342,0.347199369738632,0.00141695085956294,-0.0964473561089486,"linear","linear"
"121","CD4Teff_STAT5_IFNa",72.9812897650738,68.2095669050939,0.00829151182040455,-0.0040864724152107,0.27489913347957,"quadratic","deceleration/increase"
"122","CD4Teff_STAT5_IL246",70.7107631408592,69.8554092004292,0.0214815119706772,-0.00265040234961244,0.184573441213599,"quadratic","deceleration/increase"
"123","CD4Teff_STAT5_unstim",-42.1287078010049,-40.1369826014583,0.357736571901678,9.47244375844719e-05,-0.0026731612761625,"linear","linear"
"124","CD4Teff_STAT6_IFNa",-99.9065425981832,-109.393831016712,0.00326156766217228,-0.00279473278502528,0.179763795419879,"quadratic","deceleration/increase"
"125","CD4Teff_STAT6_IL246",107.280735108032,104.065168811149,0.0502151497984056,-0.00407988437145843,0.270650730892519,"quadratic","deceleration/increase"
"126","CD4Teff_STAT6_unstim",-175.291305660423,-174.008655393157,0.0467275365280823,-0.000539841253708191,0.0303754655855202,"linear","linear"
"127","CD4Tem_CREB_IFNa",-943.124366825516,-947.718249791295,0.0354118324398054,-9.62330148508895e-05,0.00630524832871772,"quadratic","deceleration/increase"
"128","CD4Tem_CREB_IL246",-787.694800995105,-793.518661439986,0.00939185975450376,-0.00018520837661462,0.0116905018438042,"quadratic","deceleration/increase"
"129","CD4Tem_CREB_unstim",-844.279706233224,-843.352229313747,0.0166541228018896,-5.63853631082019e-05,0.0031782002045386,"linear","linear"
"130","CD4Tem_ERK_IFNa",-761.985478975249,-759.991174643396,0.621087172369497,5.57164346041498e-06,-0.000229218297542656,"linear","linear"
"131","CD4Tem_ERK_IL246",-671.122552674115,-673.765880920014,0.0752232384454184,-0.000220298744019646,0.0139845707965363,"quadratic","deceleration/increase"
"132","CD4Tem_ERK_unstim",-454.751439649257,-453.259193188056,0.0354653831215105,-0.000162625415932088,0.00879187946677346,"linear","linear"
"133","CD4Tem_IkB_IFNa",-618.952054800256,-617.124716556264,0.15164985287505,-5.18863450570413e-05,0.00401381274985822,"linear","linear"
"134","CD4Tem_IkB_IL246",-630.349823409973,-630.852067856944,0.252585136700687,-0.000188609969264644,0.0124675479706925,"quadratic","deceleration/increase"
"135","CD4Tem_IkB_unstim",-391.724807403788,-391.831844321022,0.0152501556400461,-0.000416443495646152,0.0243475435669182,"quadratic","deceleration/increase"
"136","CD4Tem_MAPKAPK2_IFNa",-849.571464827701,-849.704632938975,0.0152065509964326,-7.78361444365718e-05,0.00553788302381196,"quadratic","deceleration/increase"
"137","CD4Tem_MAPKAPK2_IL246",-855.768672398705,-860.923554590348,0.0302374494007361,-0.000138066692096727,0.00895427735996033,"quadratic","deceleration/increase"
"138","CD4Tem_MAPKAPK2_unstim",-635.800606261082,-638.888818333127,0.00144194050155817,-0.00026237618017685,0.0157805754418607,"quadratic","deceleration/increase"
"139","CD4Tem_NFkB_IFNa",-565.643202738673,-563.649809877571,0.0259630017339185,1.23512515309806e-05,-0.00203549916915185,"linear","linear"
"140","CD4Tem_NFkB_IL246",-504.405532598531,-502.483435222756,0.390203359011492,-5.31128715208484e-05,0.00285132018117943,"linear","linear"
"141","CD4Tem_NFkB_unstim",-230.293848577234,-229.607157937211,0.0951937585510412,-0.000596057251695867,0.0354813427780239,"linear","linear"
"142","CD4Tem_p38_IFNa",-546.802652889568,-551.060216784305,0.0422650036847676,-0.000402733582733319,0.0258405265482049,"quadratic","deceleration/increase"
"143","CD4Tem_p38_unstim",-989.584991976366,-987.631607387587,0.284214990261625,-6.90305851767839e-06,0.000323468641167735,"linear","linear"
"144","CD4Tem_S6_IFNa",-675.79474638855,-674.289666667971,0.375161116268186,-7.12371262423538e-05,0.00494383132825692,"linear","linear"
"145","CD4Tem_S6_IL246",-673.37874221256,-671.51960362646,0.150901988985984,-3.83685069364182e-05,0.00302054696585869,"linear","linear"
"146","CD4Tem_S6_unstim",-137.60575194707,-135.75044460319,0.646607564556908,0.00027877395796223,-0.0168576510404913,"linear","linear"
"147","CD4Tem_STAT1_IFNa",55.7389768265124,44.1685555588061,6.13424525210295e-10,-0.00536296982814331,0.378547731934379,"quadratic","deceleration/increase"
"148","CD4Tem_STAT1_unstim",-266.96059065112,-265.007206062341,0.284214990261625,-9.8363709942418e-05,0.00460919975019883,"linear","linear"
"149","CD4Tem_STAT3_IFNa",163.702185140754,157.189773719963,0.00111408901111215,-0.00637529168714054,0.431965533780565,"quadratic","deceleration/increase"
"150","CD4Tem_STAT3_IL246",173.405862807069,171.18080980113,0.112845026360165,-0.00469115145794338,0.30814419226484,"quadratic","deceleration/increase"
"151","CD4Tem_STAT3_unstim",-12.4724407827423,-11.1146373374046,0.092302084068399,0.00092952842270457,-0.0673677519799601,"linear","linear"
"152","CD4Tem_STAT5_IFNa",142.670023613587,136.922266430595,0.00702604377020053,-0.00563747574433341,0.376915376086262,"quadratic","deceleration/increase"
"153","CD4Tem_STAT5_IL246",141.983438704783,139.657625149717,0.049918288848399,-0.00422810713578296,0.284004667710527,"quadratic","deceleration/increase"
"154","CD4Tem_STAT5_unstim",13.5766542661954,14.148214386646,0.730535089122732,0.00152343740202763,-0.100357968972531,"linear","linear"
"155","CD4Tem_STAT6_IFNa",-138.733819874407,-151.796386847294,0.000548408068963829,-0.0027566320055524,0.17729914466493,"quadratic","deceleration/increase"
"156","CD4Tem_STAT6_IL246",91.3141628145016,86.0786680771381,0.0258344657438154,-0.00451479043774286,0.295694674182968,"quadratic","deceleration/increase"
"157","CD4Tem_STAT6_unstim",-247.332900839946,-245.719882765233,0.0271781001572556,-0.000304426733398095,0.0157893776282872,"linear","linear"
"158","CD4Tnaive_CREB_IFNa",-1180.3605534704,-1181.1660303755,0.252944562562362,-2.64226097672118e-05,0.0017087194045543,"quadratic","deceleration/increase"
"159","CD4Tnaive_CREB_IL246",-1103.59165101103,-1106.45459465003,0.0773667552896322,-4.59580740874238e-05,0.00293361409691673,"quadratic","deceleration/increase"
"160","CD4Tnaive_CREB_unstim",-1327.37929362161,-1327.2111075186,0.805747448121774,-1.24579790136843e-05,0.000815877756971323,"linear","linear"
"161","CD4Tnaive_ERK_IFNa",-702.339421004942,-700.351035185447,0.357186142845664,-9.90685174362954e-06,0.000948773164981427,"linear","linear"
"162","CD4Tnaive_ERK_IL246",-649.073698539501,-651.163773553264,0.113084323683637,-0.000224443507203031,0.0147939054647652,"quadratic","deceleration/increase"
"163","CD4Tnaive_ERK_unstim",-437.148502917539,-437.099639123637,0.0219581459169459,-0.000339204233638188,0.0199523321416585,"linear","linear"
"164","CD4Tnaive_IkB_IFNa",-560.286777343851,-558.570689379261,0.265302096536029,-8.25329284134891e-05,0.00597629726459844,"linear","linear"
"165","CD4Tnaive_IkB_IL246",-559.949525491195,-560.010400026384,0.361522418750348,-0.000221913148923938,0.0144652776907974,"quadratic","deceleration/increase"
"166","CD4Tnaive_IkB_unstim",-323.189188435538,-323.0437444093,0.0326340793150474,-0.000502886395122526,0.0297159179723982,"linear","linear"
"167","CD4Tnaive_MAPKAPK2_IFNa",-719.732377137844,-719.173756054786,0.000180794700576639,-0.00010325693232143,0.00789298442247577,"linear","linear"
"168","CD4Tnaive_MAPKAPK2_IL246",-721.527575221858,-724.358676955038,0.0626044180034853,-0.000186634166484009,0.0123806743310895,"quadratic","deceleration/increase"
"169","CD4Tnaive_MAPKAPK2_unstim",-458.646641622469,-457.766152769233,0.16925105715675,-0.000237776481080842,0.0142922285229324,"linear","linear"
"170","CD4Tnaive_NFkB_IFNa",-564.428696204668,-562.661547787758,0.550762052633266,7.36211199749041e-05,-0.00510239405087369,"linear","linear"
"171","CD4Tnaive_NFkB_IL246",-528.525872486187,-526.553172890241,0.771178871609514,-2.87763976355269e-05,0.00204877209489225,"linear","linear"
"172","CD4Tnaive_NFkB_unstim",-288.891550386592,-290.112849648411,0.0870485723876337,-0.000749962873645776,0.0466105385636794,"quadratic","deceleration/increase"
"173","CD4Tnaive_p38_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"174","CD4Tnaive_S6_IFNa",-736.526892122519,-734.760669102521,0.0947816995918018,-3.91812941348557e-05,0.00303242273060698,"linear","linear"
"175","CD4Tnaive_S6_IL246",-695.007666961794,-693.012560018866,0.307673476555984,-6.60607169392255e-06,0.00077726432613823,"linear","linear"
"176","CD4Tnaive_S6_unstim",-174.56536488659,-172.761521313018,0.682944940443368,0.000283319725429176,-0.017422680574284,"linear","linear"
"177","CD4Tnaive_STAT1_IFNa",48.7186069265049,42.974916564009,6.58091062941111e-10,-0.00398992193892246,0.291845170494922,"quadratic","deceleration/increase"
"178","CD4Tnaive_STAT1_IL246",-80.4723596815142,-82.0559090671993,5.29203051593133e-05,-0.00170086477995042,0.123861505716925,"quadratic","deceleration/increase"
"179","CD4Tnaive_STAT1_unstim",-325.405629647826,-323.452245059047,0.284214990261625,-7.93446060309631e-05,0.00371798845846327,"linear","linear"
"180","CD4Tnaive_STAT3_IFNa",187.599741274088,183.159290962335,0.00774602051317316,-0.00607753363861249,0.41035741055391,"quadratic","deceleration/increase"
"181","CD4Tnaive_STAT3_IL246",199.887696321246,199.348683203336,0.141713308474754,-0.00402086105172529,0.271668170932823,"quadratic","deceleration/increase"
"182","CD4Tnaive_STAT3_unstim",41.6935649115632,42.6261503831871,0.684392905670127,0.00146130683843762,-0.0968215495117558,"linear","linear"
"183","CD4Tnaive_STAT5_IFNa",56.5139131858707,54.7089659809967,0.0349305296240572,-0.00289890146289494,0.197361969878463,"quadratic","deceleration/increase"
"184","CD4Tnaive_STAT5_IL246",40.3842458789214,39.0105576746305,0.054746474475694,-0.00257454573929739,0.175044154091882,"quadratic","deceleration/increase"
"185","CD4Tnaive_STAT5_unstim",-50.639171795705,-48.6840966571792,0.0271424189222152,-0.000213899109095179,0.0220035355551973,"linear","linear"
"186","CD4Tnaive_STAT6_IFNa",-139.378146676303,-151.134699134458,0.000849012719734608,-0.0026343868787185,0.172984257771066,"quadratic","deceleration/increase"
"187","CD4Tnaive_STAT6_IL246",90.073300701843,87.6639370494144,0.0436998955886356,-0.00352655201142209,0.237222886030134,"quadratic","deceleration/increase"
